ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken,
ischair,crs,odepartment,action,position,type,udepartment,crstaught,crstaken
true,cs101,ee,addscore,staff,gradebook,cs,cs601,cs601
na,ee601,ce,addscore,student,transcript,registrar,ee601,cs601
na,cs602,admissions,changescore,staff,transcript,registrar,cs101,ee101
true,ee101,ee,addscore,faculty,roster,ce,cs601,ee601
false,ee601,ee,changescore,advisor,gradebook,ee,cs601,ee601
na,ee101,admissions,checkstatus,student,gradebook,registrar,cs602,cs602
true,cs601,cs,setstatus,student,application,ee,ee601,cs602
false,ee601,ce,write,advisor,transcript,registrar,ee101,ee601
false,ee601,registrar,checkstatus,staff,transcript,ee,ee101,ee101
false,cs601,cs,readmyscores,student,application,registrar,ee601,cs101
false,cs101,registrar,readmyscores,staff,transcript,ce,cs601,cs601
na,cs101,ee,write,student,application,ce,cs601,cs602
true,cs101,admissions,changescore,staff,application,ee,ee601,ee601
true,ee601,admissions,readmyscores,staff,gradebook,registrar,cs101,cs101
false,cs601,registrar,changescore,advisor,roster,cs,cs601,ee101
false,ee101,ce,addscore,student,roster,cs,ee601,ee101
na,ee101,admissions,changescore,staff,roster,admissions,ee101,ee601
true,cs101,cs,setstatus,faculty,transcript,ce,cs601,ee101
false,ee101,cs,addscore,student,gradebook,cs,ee101,ee601
false,cs601,admissions,checkstatus,advisor,transcript,cs,cs601,cs101
false,cs601,ce,changescore,faculty,transcript,ee,ee601,cs101
false,ee601,registrar,read,student,transcript,cs,cs602,cs101
true,ee101,cs,read,faculty,roster,registrar,ee601,cs601
na,cs601,ee,write,faculty,roster,cs,ee101,ee101
true,cs101,admissions,setstatus,advisor,roster,admissions,cs101,ee101
false,cs101,cs,readmyscores,student,roster,registrar,cs601,cs601
true,cs602,registrar,read,staff,application,admissions,ee601,ee101
true,cs101,cs,setstatus,staff,transcript,ee,cs601,ee101
na,cs601,registrar,readmyscores,staff,gradebook,ce,ee101,cs101
na,ee601,admissions,setstatus,faculty,transcript,cs,ee101,ee601
false,cs101,ee,setstatus,advisor,application,ee,ee101,cs601
true,ee101,admissions,write,student,application,cs,cs101,cs602
na,cs602,ce,readmyscores,faculty,transcript,ce,ee601,cs101
true,cs601,cs,read,student,gradebook,registrar,cs602,cs602
false,ee101,ce,write,advisor,transcript,cs,ee101,ee601
true,ee601,admissions,checkstatus,faculty,application,registrar,cs101,cs601
na,cs601,cs,read,staff,transcript,cs,ee101,cs101
false,ee601,ce,setstatus,staff,transcript,ce,cs602,ee601
true,ee601,admissions,addscore,staff,gradebook,admissions,cs101,cs101
false,cs601,ce,write,student,gradebook,admissions,ee101,cs601
true,ee601,ce,addscore,staff,transcript,admissions,cs602,ee101
na,ee601,registrar,checkstatus,faculty,roster,registrar,cs602,ee101
false,cs101,cs,checkstatus,advisor,application,cs,cs101,cs101
true,cs602,registrar,changescore,staff,roster,ce,cs101,cs101
false,ee601,ee,addscore,student,roster,cs,ee601,ee601
true,cs602,ce,write,faculty,application,cs,cs601,ee101
true,cs601,ce,checkstatus,advisor,gradebook,ce,cs101,cs602
false,ee101,registrar,read,faculty,roster,registrar,cs602,ee101
false,ee601,ee,setstatus,advisor,transcript,admissions,cs101,cs602
true,cs601,admissions,changescore,faculty,roster,cs,cs601,cs602
true,cs602,admissions,addscore,student,application,ce,ee601,cs601
na,cs602,ee,readmyscores,staff,roster,registrar,cs601,cs101
true,cs101,registrar,readmyscores,student,application,ce,ee601,ee601
false,ee101,admissions,addscore,student,transcript,ee,ee601,cs101
true,cs602,admissions,readmyscores,student,application,ee,ee101,cs101
false,ee101,ce,checkstatus,faculty,application,registrar,ee101,ee601
true,cs101,admissions,readmyscores,faculty,roster,cs,ee601,cs101
na,ee101,ee,readmyscores,staff,roster,admissions,cs602,cs101
false,ee601,registrar,addscore,faculty,gradebook,ce,cs602,cs101
na,ee101,cs,write,faculty,application,registrar,cs602,ee601
na,ee601,cs,readmyscores,advisor,roster,ee,cs601,cs101
true,ee101,registrar,write,faculty,roster,ce,ee101,cs601
true,cs101,admissions,setstatus,student,roster,ce,ee101,ee601
false,ee601,admissions,changescore,faculty,transcript,registrar,cs602,ee101
true,ee601,cs,write,faculty,roster,ce,ee601,ee101
false,ee101,cs,setstatus,advisor,roster,ee,cs601,ee601
false,ee101,registrar,addscore,student,application,registrar,cs601,ee101
false,cs601,ce,checkstatus,advisor,gradebook,admissions,cs601,cs601
na,cs602,cs,changescore,staff,transcript,admissions,cs101,cs601
true,cs601,admissions,setstatus,student,roster,ee,cs601,ee101
false,cs601,admissions,write,faculty,roster,admissions,ee601,cs602
na,cs602,registrar,changescore,advisor,transcript,cs,ee101,cs602
na,cs601,ce,changescore,faculty,roster,ce,ee101,cs602
false,ee601,ee,write,staff,application,registrar,cs602,ee601
false,cs602,registrar,read,faculty,gradebook,admissions,ee601,cs601
true,ee101,admissions,addscore,advisor,transcript,cs,ee601,ee601
false,cs602,ee,read,staff,roster,registrar,ee601,ee101
true,cs601,ce,read,advisor,roster,cs,cs602,ee101
na,cs601,cs,changescore,faculty,application,admissions,cs101,ee601
false,ee601,ee,checkstatus,student,roster,ce,ee601,ee101
true,cs602,cs,readmyscores,student,transcript,ee,cs602,ee101
na,ee101,ce,checkstatus,staff,application,admissions,ee601,cs601
true,ee101,ce,changescore,advisor,roster,registrar,cs602,ee601
false,ee601,cs,checkstatus,advisor,gradebook,ee,cs602,cs602
na,ee101,cs,read,advisor,roster,ee,ee601,cs101
false,ee601,cs,changescore,student,roster,admissions,cs601,cs601
false,cs602,ce,checkstatus,faculty,application,cs,ee601,ee601
true,cs602,cs,checkstatus,advisor,transcript,ee,cs602,cs101
na,cs601,registrar,checkstatus,advisor,roster,ee,ee101,cs601
true,cs601,ee,readmyscores,advisor,gradebook,ce,ee601,cs101
false,cs601,admissions,addscore,staff,transcript,ee,ee601,ee101
false,cs601,ce,read,student,transcript,ee,cs101,cs602
na,cs602,admissions,checkstatus,staff,gradebook,admissions,cs101,cs602
na,ee101,registrar,readmyscores,staff,application,admissions,cs601,cs101
na,cs601,ce,addscore,faculty,application,ce,cs101,cs601
true,cs602,registrar,changescore,staff,application,registrar,cs602,cs101
na,cs602,ce,write,staff,roster,ee,cs601,cs601
true,cs602,ce,read,student,transcript,admissions,ee101,ee101
true,ee601,ce,readmyscores,advisor,roster,admissions,ee101,ee601
false,ee101,admissions,checkstatus,staff,transcript,admissions,ee601,ee101
true,cs101,admissions,addscore,faculty,application,ee,cs602,cs601
false,cs601,ee,setstatus,student,roster,cs,ee601,cs101
true,cs602,cs,write,student,gradebook,ee,cs101,ee101
true,cs101,registrar,read,student,roster,ee,ee101,ee601
na,cs101,admissions,read,advisor,application,cs,cs601,ee101
na,ee601,cs,checkstatus,advisor,gradebook,registrar,cs602,cs601
true,ee601,admissions,addscore,student,transcript,admissions,ee601,cs101
true,ee601,cs,changescore,faculty,roster,ce,cs602,ee601
na,ee601,registrar,write,staff,gradebook,ce,ee101,cs602
na,ee601,ee,changescore,student,roster,registrar,ee101,ee101
na,cs601,ce,addscore,staff,transcript,ce,cs101,ee601
true,ee601,registrar,readmyscores,advisor,roster,ce,cs602,ee601
na,cs602,ee,read,student,application,cs,cs602,cs601
false,ee601,ce,setstatus,student,roster,admissions,ee601,cs601
true,cs601,ce,checkstatus,faculty,transcript,admissions,ee101,cs601
false,cs601,registrar,write,advisor,gradebook,ee,ee101,ee101
true,cs601,ce,addscore,advisor,gradebook,registrar,cs602,cs101
na,cs101,ee,read,staff,roster,ee,cs101,cs602
true,cs101,admissions,setstatus,faculty,transcript,cs,ee601,ee601
true,ee601,ce,readmyscores,student,roster,registrar,cs101,ee101
true,cs101,registrar,read,faculty,application,ce,ee101,ee601
true,cs602,registrar,changescore,advisor,gradebook,admissions,cs602,cs602
na,cs601,ce,read,student,transcript,admissions,ee101,cs101
false,cs602,admissions,write,faculty,transcript,ee,ee601,cs602
false,cs601,admissions,addscore,staff,gradebook,admissions,cs101,ee601
na,ee601,ee,write,advisor,application,ee,cs602,cs601
false,ee101,ee,addscore,student,roster,cs,cs101,cs601
true,cs601,admissions,readmyscores,advisor,gradebook,ee,ee601,ee101
na,cs601,ee,checkstatus,faculty,gradebook,cs,cs602,cs101
false,cs101,ce,read,faculty,gradebook,ce,ee101,cs101
false,ee101,cs,checkstatus,faculty,gradebook,registrar,ee101,cs101
na,ee601,cs,readmyscores,faculty,roster,ee,ee601,ee101
na,cs601,registrar,readmyscores,advisor,transcript,admissions,ee101,ee601
na,ee601,registrar,setstatus,faculty,application,registrar,cs101,cs602
na,ee601,ce,readmyscores,staff,application,registrar,ee101,cs601
true,ee601,admissions,read,student,gradebook,registrar,cs101,cs101
true,ee101,cs,write,student,transcript,cs,cs101,cs101
false,cs602,admissions,addscore,faculty,transcript,ce,cs101,cs101
na,ee601,ee,setstatus,advisor,gradebook,admissions,cs602,ee601
true,cs602,registrar,setstatus,advisor,transcript,ee,cs601,ee601
false,cs101,admissions,checkstatus,faculty,transcript,admissions,cs602,cs602
true,ee601,ee,addscore,student,transcript,cs,cs602,ee601
true,cs101,ee,checkstatus,staff,roster,admissions,cs602,ee101
false,cs101,ce,read,student,application,ee,cs601,cs101
true,ee601,ce,changescore,advisor,gradebook,registrar,cs602,ee101
true,ee601,cs,changescore,faculty,application,ce,cs602,cs601
true,cs101,cs,write,advisor,gradebook,registrar,ee101,ee101
true,ee601,cs,read,advisor,roster,cs,cs601,cs601
na,ee101,admissions,addscore,advisor,transcript,ee,ee601,cs601
true,cs601,ce,addscore,staff,application,admissions,cs601,cs601
false,cs601,ee,changescore,faculty,gradebook,cs,cs602,cs601
false,cs101,registrar,write,faculty,application,ee,cs602,cs602
na,cs101,cs,checkstatus,faculty,transcript,cs,cs602,cs602
na,cs101,registrar,checkstatus,staff,transcript,ce,ee101,cs101
na,cs602,registrar,readmyscores,faculty,gradebook,registrar,cs601,ee601
false,ee601,cs,checkstatus,advisor,transcript,ee,ee601,cs101
na,cs101,registrar,changescore,faculty,gradebook,ee,ee601,ee601
false,ee101,admissions,write,advisor,application,admissions,cs601,cs101
na,ee601,admissions,read,staff,transcript,admissions,cs602,ee601
true,cs602,admissions,checkstatus,faculty,gradebook,ce,ee101,ee601
na,cs101,ee,changescore,staff,gradebook,ee,ee101,cs101
true,cs601,ce,checkstatus,faculty,gradebook,registrar,ee601,cs602
false,cs601,ce,setstatus,staff,application,registrar,cs101,cs101
na,cs101,cs,changescore,faculty,application,registrar,cs602,cs602
true,cs101,cs,changescore,advisor,roster,cs,ee601,ee601
true,cs602,registrar,addscore,faculty,application,admissions,ee101,cs101
false,ee101,registrar,addscore,faculty,transcript,cs,cs601,ee101
na,ee101,admissions,setstatus,advisor,roster,registrar,ee101,ee601
true,cs101,ee,readmyscores,staff,application,admissions,cs602,ee101
false,cs601,cs,read,advisor,gradebook,ce,ee601,ee601
na,ee101,ee,checkstatus,advisor,transcript,admissions,cs602,cs601
na,ee601,cs,readmyscores,student,transcript,admissions,cs601,ee601
false,ee601,ee,write,staff,roster,ce,ee601,cs602
true,ee101,admissions,changescore,staff,application,admissions,ee101,cs101
true,cs601,registrar,write,student,gradebook,admissions,cs101,cs101
false,ee101,admissions,write,student,application,admissions,cs101,ee101
na,ee601,registrar,readmyscores,advisor,roster,registrar,cs101,ee101
na,ee601,ce,setstatus,staff,application,cs,ee601,ee101
false,cs601,ee,changescore,staff,application,cs,cs101,cs602
true,cs101,ee,addscore,advisor,gradebook,ee,cs601,cs101
false,ee101,ce,checkstatus,staff,application,cs,ee601,cs101
true,cs602,admissions,addscore,faculty,transcript,registrar,ee601,ee601
true,ee101,ee,changescore,advisor,roster,cs,cs101,ee101
na,ee101,admissions,addscore,advisor,application,cs,cs602,cs601
na,cs601,registrar,changescore,student,gradebook,ce,ee601,cs602
na,cs602,ee,checkstatus,faculty,roster,registrar,cs602,ee101
false,cs101,ce,changescore,staff,roster,cs,ee601,cs101
na,ee101,admissions,addscore,faculty,roster,admissions,ee101,cs101
false,ee601,ee,changescore,faculty,transcript,ee,cs601,ee601
true,cs602,admissions,addscore,staff,gradebook,admissions,ee601,ee601
na,cs602,cs,checkstatus,staff,application,ce,cs602,ee601
false,ee101,ee,addscore,advisor,roster,ee,ee101,cs601
true,cs601,ce,addscore,faculty,application,ee,ee101,cs601
true,cs601,admissions,addscore,student,roster,registrar,cs101,ee601
true,ee101,ee,readmyscores,student,roster,ce,cs601,cs602
false,cs601,ce,checkstatus,faculty,application,ee,ee601,cs602
false,ee101,cs,checkstatus,staff,roster,registrar,ee601,ee601
false,cs101,cs,checkstatus,faculty,gradebook,ce,ee101,ee101
false,cs601,registrar,read,advisor,gradebook,cs,ee601,cs602
false,ee601,ee,setstatus,student,roster,admissions,ee601,ee601
false,cs601,ce,addscore,student,roster,ce,cs601,ee601
na,ee101,ee,setstatus,advisor,transcript,registrar,cs602,cs602
true,ee601,ee,setstatus,staff,roster,registrar,cs602,ee101
false,cs602,registrar,addscore,faculty,gradebook,ce,ee601,cs602
true,ee601,cs,checkstatus,faculty,transcript,ce,cs602,cs101
false,cs602,ce,readmyscores,faculty,gradebook,cs,ee601,ee601
true,cs101,admissions,addscore,student,application,ee,cs101,ee601
false,cs602,cs,checkstatus,student,roster,ce,ee101,ee101
false,cs601,registrar,read,student,gradebook,ce,cs602,ee101
true,cs101,ce,addscore,advisor,gradebook,admissions,cs601,cs602
true,ee101,ce,addscore,faculty,gradebook,admissions,cs601,cs602
false,cs602,registrar,readmyscores,advisor,application,ce,ee601,cs601
false,cs601,cs,write,student,application,registrar,ee101,ee101
true,cs101,registrar,write,faculty,transcript,registrar,cs601,cs601
na,cs602,ee,changescore,advisor,transcript,registrar,cs101,cs101
na,cs602,ce,read,faculty,gradebook,admissions,cs101,cs101
na,cs602,registrar,setstatus,staff,roster,ce,ee601,ee601
na,ee101,registrar,changescore,advisor,application,ee,cs601,cs601
na,ee101,ee,changescore,advisor,transcript,cs,cs101,cs101
true,ee101,ee,addscore,faculty,application,cs,cs601,cs101
true,ee101,cs,checkstatus,staff,gradebook,admissions,cs602,cs101
na,ee101,ce,write,student,gradebook,registrar,ee101,cs101
na,cs601,cs,changescore,advisor,gradebook,registrar,ee601,ee601
true,cs602,ee,readmyscores,staff,gradebook,registrar,ee101,cs101
false,cs602,registrar,setstatus,staff,transcript,registrar,cs101,ee101
false,cs601,ee,readmyscores,student,transcript,cs,ee101,cs601
na,ee601,cs,readmyscores,staff,transcript,ee,ee101,ee601
na,cs602,ee,addscore,faculty,roster,registrar,cs602,cs101
false,cs602,ee,changescore,advisor,roster,admissions,cs602,cs602
na,cs602,registrar,checkstatus,staff,application,ce,cs602,cs101
na,ee601,cs,write,faculty,application,registrar,cs101,cs101
false,ee101,admissions,write,student,gradebook,ce,ee601,ee101
na,cs602,admissions,setstatus,staff,gradebook,ee,ee101,cs601
na,ee101,ce,readmyscores,faculty,roster,ee,ee601,cs601
na,ee601,ee,checkstatus,faculty,gradebook,admissions,cs602,ee601
false,cs602,registrar,checkstatus,advisor,application,cs,cs602,cs601
false,cs602,cs,read,faculty,roster,cs,cs601,ee601
na,ee101,cs,setstatus,advisor,application,ee,cs602,cs601
na,cs601,admissions,setstatus,student,application,cs,cs602,cs601
true,cs601,registrar,addscore,advisor,transcript,cs,cs602,cs101
na,cs601,registrar,changescore,student,transcript,admissions,ee601,ee101
true,ee101,ee,checkstatus,faculty,transcript,registrar,cs601,cs602
na,ee601,ee,changescore,staff,roster,cs,ee101,ee601
false,cs602,admissions,checkstatus,staff,transcript,registrar,ee101,cs602
false,cs101,cs,read,advisor,roster,ce,ee101,ee101
false,ee101,ce,setstatus,faculty,application,cs,ee601,ee101
true,ee101,admissions,changescore,student,roster,admissions,ee601,cs101
na,ee601,cs,changescore,staff,gradebook,cs,cs602,cs601
false,ee601,registrar,checkstatus,staff,gradebook,registrar,cs601,ee601
na,cs101,cs,checkstatus,faculty,roster,ce,ee601,ee601
true,cs602,registrar,readmyscores,advisor,roster,ce,ee601,ee101
na,ee601,ce,addscore,faculty,application,admissions,cs601,cs101
na,ee101,cs,read,advisor,roster,admissions,ee601,ee601
na,cs602,registrar,setstatus,advisor,roster,registrar,ee601,ee601
true,cs101,registrar,read,student,application,ce,cs601,cs602
false,cs601,admissions,checkstatus,staff,roster,admissions,ee101,cs602
false,cs602,admissions,setstatus,staff,roster,admissions,cs601,cs602
true,ee101,cs,changescore,student,transcript,registrar,ee601,ee601
false,ee101,cs,write,staff,transcript,cs,ee101,cs101
na,cs602,ce,readmyscores,advisor,roster,registrar,cs602,ee601
na,ee601,ce,read,advisor,roster,ce,cs602,ee601
na,cs602,registrar,changescore,student,gradebook,ce,cs101,cs101
true,ee601,ce,changescore,faculty,transcript,admissions,ee601,cs601
true,cs602,registrar,addscore,staff,application,ee,ee601,ee601
na,ee601,ee,setstatus,faculty,application,cs,cs602,cs601
true,ee601,cs,checkstatus,staff,transcript,ee,cs101,ee601
false,ee101,registrar,setstatus,student,gradebook,registrar,cs101,ee601
true,cs101,ce,readmyscores,staff,application,registrar,cs101,cs101
true,cs602,admissions,checkstatus,student,gradebook,registrar,cs101,cs601
true,cs601,ee,read,advisor,transcript,admissions,cs601,cs602
na,cs601,cs,addscore,student,application,admissions,cs101,ee101
na,ee101,cs,addscore,faculty,application,registrar,cs602,cs601
na,cs601,cs,write,staff,transcript,admissions,cs601,cs601
false,ee101,ee,setstatus,student,roster,admissions,ee101,cs602
true,ee101,registrar,read,faculty,application,cs,cs601,cs602
true,ee101,ce,write,advisor,transcript,admissions,cs101,cs601
na,cs602,ee,read,staff,gradebook,admissions,cs101,cs601
false,cs602,cs,changescore,advisor,application,registrar,ee601,ee601
true,cs101,ce,read,student,application,admissions,ee101,ee601
true,ee601,admissions,addscore,staff,gradebook,admissions,cs101,cs601
true,cs101,registrar,write,advisor,gradebook,cs,cs101,ee601
false,cs101,ce,read,faculty,application,registrar,cs601,cs601
false,ee101,ce,checkstatus,advisor,gradebook,registrar,cs101,ee601
false,cs601,ce,readmyscores,faculty,roster,registrar,ee101,ee601
true,ee601,admissions,write,advisor,transcript,registrar,ee101,ee601
true,cs601,registrar,write,staff,transcript,registrar,ee101,cs601
false,cs101,ce,read,staff,gradebook,cs,cs601,ee601
false,cs601,admissions,changescore,faculty,application,registrar,cs601,cs602
na,ee601,registrar,checkstatus,advisor,application,ce,cs101,cs602
true,ee601,ee,write,advisor,application,cs,ee601,cs602
false,cs602,registrar,checkstatus,staff,transcript,registrar,cs602,cs602
true,cs101,ce,changescore,student,application,ee,cs602,cs601
false,cs601,ee,changescore,faculty,roster,cs,cs101,ee101
na,cs602,ce,readmyscores,staff,transcript,cs,ee601,cs601
true,cs602,ce,setstatus,staff,gradebook,cs,cs602,cs101
na,cs602,registrar,readmyscores,student,transcript,cs,cs602,cs101
true,ee101,ee,checkstatus,staff,roster,registrar,ee601,cs101
na,ee101,ee,read,student,gradebook,ee,cs602,cs602
false,ee101,ce,addscore,faculty,application,admissions,cs601,cs601
true,cs602,admissions,readmyscores,staff,gradebook,admissions,cs601,cs101
false,cs601,ce,changescore,faculty,gradebook,registrar,cs101,cs601
false,cs601,ce,readmyscores,faculty,roster,cs,cs602,cs601
true,cs101,ee,addscore,staff,roster,registrar,ee101,cs101
false,cs101,admissions,write,student,gradebook,ee,cs601,ee101
na,cs602,cs,checkstatus,faculty,application,cs,ee601,ee101
na,cs101,cs,setstatus,faculty,application,cs,ee601,ee601
na,cs601,ce,addscore,faculty,transcript,ee,ee101,cs601
true,cs101,ce,changescore,faculty,gradebook,registrar,ee601,ee101
true,cs602,ee,readmyscores,advisor,roster,ee,ee601,cs602
na,cs101,cs,addscore,faculty,roster,cs,cs101,cs601
na,ee601,ce,addscore,student,transcript,cs,ee601,ee601
true,cs601,admissions,write,faculty,application,registrar,cs101,ee101
false,ee101,cs,setstatus,student,application,cs,cs101,cs601
true,cs101,cs,readmyscores,staff,roster,registrar,cs602,ee101
na,cs101,ee,addscore,student,roster,registrar,ee601,cs101
true,cs101,ce,addscore,faculty,application,registrar,cs602,cs601
na,cs601,ce,read,faculty,gradebook,cs,ee101,ee101
true,ee101,registrar,readmyscores,faculty,transcript,ee,cs602,cs601
na,ee601,admissions,readmyscores,staff,transcript,cs,cs602,cs101
true,cs101,cs,changescore,staff,application,cs,cs101,cs601
false,cs101,ee,changescore,student,roster,admissions,cs101,cs601
false,ee101,ce,addscore,advisor,gradebook,cs,cs602,cs601
false,cs601,ce,checkstatus,staff,transcript,registrar,ee101,ee101
false,ee601,cs,read,student,application,ee,ee601,ee101
na,cs601,registrar,readmyscores,advisor,gradebook,ee,cs601,ee601
true,ee601,cs,readmyscores,staff,gradebook,registrar,ee101,cs601
true,cs602,ee,read,student,gradebook,ee,cs601,cs101
true,cs602,registrar,readmyscores,student,roster,cs,ee601,cs602
true,ee101,ee,write,advisor,application,ee,ee101,cs601
na,ee101,cs,addscore,student,roster,registrar,cs601,ee101
true,ee101,admissions,checkstatus,advisor,roster,ce,cs101,cs602
false,ee101,registrar,readmyscores,faculty,application,cs,ee101,cs602
na,cs602,ee,read,student,roster,ee,ee601,cs101
false,ee101,ce,changescore,staff,gradebook,ee,cs601,cs601
false,cs601,registrar,read,advisor,application,ce,cs101,cs101
na,cs101,admissions,checkstatus,student,gradebook,registrar,ee101,cs601
true,ee101,admissions,changescore,student,transcript,admissions,ee601,cs601
true,ee101,ee,addscore,student,gradebook,ce,cs101,cs602
false,ee601,registrar,checkstatus,staff,roster,registrar,ee101,ee101
true,ee101,admissions,changescore,student,roster,admissions,ee101,cs101
true,ee601,cs,read,advisor,application,cs,cs602,cs601
false,ee601,registrar,addscore,staff,roster,ce,cs601,ee101
true,ee601,cs,changescore,student,gradebook,ee,cs101,cs601
false,ee101,ee,readmyscores,student,transcript,ce,cs101,cs601
false,ee601,ee,read,faculty,application,ee,cs602,cs101
true,cs602,admissions,setstatus,staff,transcript,cs,cs601,cs601
na,cs101,admissions,changescore,faculty,transcript,ce,ee101,ee101
na,cs601,admissions,read,staff,gradebook,ce,cs602,ee601
false,ee601,ce,addscore,staff,gradebook,registrar,cs602,cs101
na,cs602,ce,addscore,faculty,transcript,cs,cs602,ee101
false,ee601,admissions,setstatus,staff,gradebook,admissions,cs101,cs101
na,cs101,ee,addscore,staff,application,ce,cs602,ee101
false,ee601,ce,write,staff,application,registrar,cs601,ee101
false,cs601,ee,changescore,student,gradebook,admissions,cs101,ee601
false,ee601,registrar,setstatus,staff,gradebook,cs,cs601,cs101
true,cs101,registrar,changescore,staff,gradebook,registrar,cs601,ee101
na,ee101,registrar,addscore,staff,gradebook,registrar,cs101,cs602
na,cs601,cs,addscore,staff,application,ee,cs601,cs101
true,ee101,admissions,checkstatus,advisor,gradebook,cs,ee601,cs101
false,ee101,registrar,setstatus,advisor,roster,ce,cs602,cs101
false,ee601,cs,changescore,advisor,roster,ce,cs602,cs602
na,ee101,admissions,read,staff,application,ee,ee101,cs601
true,cs601,ce,checkstatus,staff,application,ee,cs601,cs101
true,cs101,cs,checkstatus,staff,gradebook,ce,cs601,cs101
true,cs602,registrar,addscore,faculty,roster,registrar,cs101,ee601
true,cs101,admissions,checkstatus,advisor,application,cs,ee101,cs602
true,cs601,admissions,setstatus,advisor,application,ee,cs602,ee601
na,cs602,ce,addscore,student,gradebook,registrar,cs601,cs601
na,cs101,cs,changescore,student,application,cs,cs602,cs601
true,cs601,ee,changescore,student,transcript,registrar,cs101,cs602
false,ee601,ee,changescore,faculty,application,registrar,ee101,cs601
na,cs602,registrar,checkstatus,faculty,gradebook,ee,cs602,cs101
true,ee601,admissions,read,staff,gradebook,cs,cs101,ee101
false,cs601,admissions,addscore,advisor,application,ce,cs101,cs101
true,cs601,ce,readmyscores,advisor,roster,admissions,ee601,cs602
false,cs101,admissions,addscore,student,transcript,cs,ee601,ee101
na,cs101,admissions,write,advisor,roster,ee,cs101,cs101
na,ee601,ee,write,faculty,application,registrar,ee601,cs101
na,ee101,admissions,write,student,transcript,admissions,cs602,cs602
false,cs601,cs,changescore,staff,gradebook,admissions,cs602,ee101
false,cs602,cs,addscore,advisor,transcript,registrar,ee601,cs101
na,cs602,admissions,read,staff,roster,ee,ee101,cs601
false,cs101,admissions,setstatus,student,application,ee,cs101,cs601
false,ee101,ee,checkstatus,faculty,application,ce,ee601,cs601
false,ee601,ce,write,faculty,transcript,ce,cs602,ee101
false,ee101,registrar,checkstatus,student,gradebook,ee,cs602,ee101
na,cs602,ce,readmyscores,advisor,gradebook,cs,cs101,ee101
true,cs601,cs,readmyscores,staff,roster,ee,cs101,cs601
na,ee101,registrar,write,advisor,application,registrar,ee101,cs601
false,ee101,ce,write,faculty,application,registrar,cs101,ee101
true,ee101,cs,read,faculty,gradebook,ce,cs602,cs601
true,cs602,admissions,write,staff,application,admissions,ee601,ee601
na,cs101,admissions,addscore,advisor,roster,ee,ee601,ee601
true,cs602,cs,setstatus,advisor,application,cs,cs602,cs601
false,ee101,admissions,changescore,student,gradebook,ee,ee101,cs101
false,cs602,ce,addscore,faculty,gradebook,cs,ee101,cs601
true,ee101,cs,checkstatus,faculty,roster,cs,cs601,cs101
na,cs601,ce,setstatus,staff,gradebook,ce,ee101,cs601
false,cs602,registrar,readmyscores,staff,application,registrar,cs601,cs101
na,cs101,ce,setstatus,student,roster,cs,ee101,ee601
na,cs602,ce,read,faculty,roster,ce,cs101,cs602
true,cs602,ee,changescore,student,application,admissions,cs101,ee601
true,cs601,registrar,readmyscores,staff,application,ee,cs101,cs601
na,cs602,cs,readmyscores,advisor,gradebook,cs,cs602,cs602
false,cs602,ce,addscore,student,application,ce,cs602,ee101
true,ee601,registrar,write,faculty,roster,ce,cs602,ee601
na,cs601,ce,addscore,advisor,transcript,admissions,ee601,ee601
false,ee101,cs,setstatus,faculty,transcript,cs,ee601,cs601
na,ee101,ce,addscore,staff,application,ce,ee101,ee101
na,ee101,admissions,readmyscores,student,roster,registrar,cs601,ee601
true,ee601,registrar,read,staff,gradebook,cs,cs101,cs602
true,ee101,cs,checkstatus,staff,application,admissions,cs602,ee101
false,cs101,cs,changescore,faculty,roster,registrar,cs601,ee101
true,ee101,admissions,changescore,advisor,transcript,registrar,ee101,cs101
false,cs101,ce,read,student,transcript,ee,cs601,ee601
false,cs601,ce,readmyscores,student,roster,ee,ee101,ee601
true,cs602,cs,setstatus,advisor,roster,admissions,ee601,cs601
na,ee101,admissions,setstatus,student,roster,admissions,cs101,ee101
false,ee601,ce,checkstatus,faculty,transcript,ce,cs601,cs601
false,cs601,ce,write,staff,roster,ee,cs101,cs101
na,cs601,ce,checkstatus,advisor,application,admissions,cs602,ee601
na,cs601,ee,read,advisor,transcript,admissions,cs101,cs602
true,ee101,ee,readmyscores,staff,gradebook,ee,cs101,cs101
na,cs101,cs,read,faculty,roster,ce,ee101,ee601
false,ee101,registrar,changescore,staff,transcript,registrar,cs601,cs601
true,cs101,cs,write,student,application,cs,cs101,ee601
true,ee601,ce,write,staff,application,ee,ee101,cs602
na,ee601,ee,write,staff,gradebook,ee,ee601,cs602
true,ee101,ce,readmyscores,student,transcript,ee,cs101,ee101
false,ee101,registrar,changescore,advisor,transcript,cs,ee601,cs602
true,cs101,ce,readmyscores,faculty,application,ee,cs101,ee601
true,cs602,registrar,setstatus,faculty,transcript,registrar,ee101,ee101
na,cs601,registrar,write,student,transcript,ce,ee101,ee101
true,cs602,registrar,setstatus,advisor,roster,admissions,ee601,ee601
false,cs601,ee,read,advisor,application,registrar,ee101,ee101
na,cs601,registrar,changescore,advisor,gradebook,ee,cs602,cs601
false,ee601,cs,readmyscores,faculty,roster,ee,cs602,cs601
na,ee101,ee,addscore,staff,transcript,cs,cs602,ee601
na,ee101,ee,write,staff,gradebook,ce,cs602,cs602
